id,track_name,artist_id,artist_name,album_id,album_name,release_date,duration,uri,playlist_offset
65xDdrF3yIMgt8hzq8jfHI,X,7cCi9XoRu8Y1SyJ9c94fhc,Working Men's Club,6Gk9YZx1vaOUyECC6oVZhH,X,2021-04-22,209.28,spotify:track:65xDdrF3yIMgt8hzq8jfHI,285
3fdi0Kf79LiuUrOeP97qHA,Where's My Baby?!,6fSp7npf25PcGw9LGHUIc7,Lodia Mija,6KzecbUbURZJFo70fAMQ6n,Where's My Baby?!,2021-04-23,171.951,spotify:track:3fdi0Kf79LiuUrOeP97qHA,286
6PhrbFbRW3Cchrv6klsLF5,Sphinx,0GDGKpJFhVpcjIGF8N6Ewt,Gojira,3bmdzJRZ4DLRTiA6yBBQcI,Fortitude,2021-04-30,240.358,spotify:track:6PhrbFbRW3Cchrv6klsLF5,287
0AywDudSN3fgXKuJRy5aPf,Painting a Clear Picture from a Unreliable Narrator,7CFS5X96xBaJft4QdzTTC1,SeeYouSpaceCowboy...,6P6WwBj2lgrGH3EyURzgpO,A Clear Picture from a Unreliable Narrator,2021-04-27,200.715,spotify:track:0AywDudSN3fgXKuJRy5aPf,288
2gxYf0Tdnn65M6HKzFU1ye,My Town (feat. Joe Talbot),3r32a6mMdoPaSP1C7kYhMc,Frank Carter & The Rattlesnakes,06cux1Vggkcy0TWsltLziy,My Town (feat. Joe Talbot),2021-04-27,164.485,spotify:track:2gxYf0Tdnn65M6HKzFU1ye,289
3neCnBouNr3Xkbpe7Mzxh4,Circle With Me,4MzJMcHQBl9SIYSjwWn8QW,Spiritbox,4qcaZiTHCAwA4d156aErzG,Circle With Me,2021-04-30,233.88,spotify:track:3neCnBouNr3Xkbpe7Mzxh4,290
6wOT4xSBIfD6oxSv7dGE6S,MMMOOOAAAAAYAYA,3ztRX1UoIOsFqpD7dB6R8O,illuminati hotties,6vLZTDbsUAVSQu5m0Xn9dJ,MMMOOOAAAAAYAYA,2021-04-21,184.756,spotify:track:6wOT4xSBIfD6oxSv7dGE6S,291
1qYXynYdeodUFDH3DP7quK,Minor Case,0L9DzGxpz3Pn5cOk3VzkMr,VR SEX,3kF36RVrWbewcUSFTzu5eW,Cyber Crimes,2021-04-30,232.539,spotify:track:1qYXynYdeodUFDH3DP7quK,292
01ssWHqVurkszNNEK1iws7,End,1lP8rCdV5nmRMR76QhDzlS,Silent,79Ws0QheqAT4wcTvF5MD07,Modern Hate,2021-04-23,172.0,spotify:track:01ssWHqVurkszNNEK1iws7,293
4jq6j6AcaMcMmJGvjkXB8a,Toxic Freedom,3VvvNtwzaS0dyqr13Pa113,Go Ahead And Die,07QiBkVx7nUbtLmr485zoO,Toxic Freedom,2021-04-16,205.507,spotify:track:4jq6j6AcaMcMmJGvjkXB8a,294
7eiCNkdHmnWMj1O2xFD8rs,I'm in Heaven,4YJR4xviDKHoelt9WKHlBa,Andrew W.K.,6Q2AzOBZLsuufy7MZ4iTaY,I'm in Heaven,2021-05-06,195.533,spotify:track:7eiCNkdHmnWMj1O2xFD8rs,295
5Id8mjtl3ySDeCCLdprM5n,Sawtooth Monkfish,7GRrLcUxwtQLvOpO7OHO80,Psychedelic Porn Crumpets,7Huw5Su2SFHiKqZHdrDlVl,SHYGA! The Sunlight Mound,2021-02-05,154.784,spotify:track:5Id8mjtl3ySDeCCLdprM5n,296
7vAWLTQr7F9KLKsIu7RbT6,AN ITERATION,4V5obzWMr7BHZrjOiQwB4K,The Armed,0xMePIGPcoO7Xirx1Jh0da,AN ITERATION,2021-03-31,173.154,spotify:track:7vAWLTQr7F9KLKsIu7RbT6,297
7zeTdmhp0kXtfUraKP7G1z,Sólstöður,28meEMqGpDrolyQ9OVoDAH,Kælan Mikla,3bpJLgEWojE0Qe9KY9p9Mr,Sólstöður,2021-04-02,252.204,spotify:track:7zeTdmhp0kXtfUraKP7G1z,298
5DhBr3Zhpa0XUmVKMMGdcm,Arrows,3u4HBuoQ4dgPBzX2Q9uf5S,Red Fang,50QcKLsvgVyLzDwFclkiex,Arrows,2021-04-05,232.98,spotify:track:5DhBr3Zhpa0XUmVKMMGdcm,299
0CBHBjIwo0iVigIn8azmH5,"So Long, Idiots!",3QgBKy7myJIAIMe1A1y7uq,Bokassa,5Hl2R4ZLzWbIySVE7GFLEG,"So Long, Idiots!",2021-04-09,230.513,spotify:track:0CBHBjIwo0iVigIn8azmH5,300
6qgU6XrxxkmrRJtxszrYDW,Fault,3bQOdXdA0JLHAVHavCMqs8,Desperate Journalist,1CbI3XPcfoLkcVgOLhLmwI,Fault,2021-04-02,244.986,spotify:track:6qgU6XrxxkmrRJtxszrYDW,301
7yEWHAjDOOWKxjOAsvt64b,Modern Guy,18H0sAptzdwid08XGg1Lcj,Death From Above 1979,6H9QBo21NFBgN9Thf84pK7,Is 4 Lovers,2021-03-26,209.902,spotify:track:7yEWHAjDOOWKxjOAsvt64b,302
40U2sffCF8fKAW2DHVTDXl,The Rule of Silence,1vKXAkXBGSbjgGcOPYLI6j,Årabrot,250c4E9Zot28XDVbUDbnyO,Norwegian Gothic,2021-04-09,288.093,spotify:track:40U2sffCF8fKAW2DHVTDXl,303
5sPhooEuRCsP2on6MEWp9C,Vertigo,3rSpnCzb6wtsvZlGkkcHz4,Sumo Cyco,6bYBF2kFo8wsIZPeVxznAU,Vertigo,2021-04-08,189.946,spotify:track:5sPhooEuRCsP2on6MEWp9C,304
43x4jHaRtDYtqlPKJvwjWL,Trilogy,0JGTiwfinlCuANGu4Gq2XU,Silent Planet,5AEn33q2yAt4g8rB1KAMoP,Trilogy / Stockholm,2021-04-09,204.123,spotify:track:43x4jHaRtDYtqlPKJvwjWL,305
34oIzPx1HX5MBQzYHM33lJ,Let Them Bleed,6jYtQDVzNYje5WcVZJ3TXy,Thunder Horse,3ZY5wTN8VSuYyLkPdpgpeH,Chosen One,2021-03-12,366.082,spotify:track:34oIzPx1HX5MBQzYHM33lJ,306
18yN1M8EHIDTfRnCAt9Xy9,Hailstones for Rain,1vKXAkXBGSbjgGcOPYLI6j,Årabrot,0aXXHfpFXD09FJ4j8yv9ok,Hailstones for Rain,2021-03-10,296.72,spotify:track:18yN1M8EHIDTfRnCAt9Xy9,307
3bJizQ0bkqErp2kECw35an,Samuraiah Carey,4jfu3bxtFywqyCRuTcsve4,Capra,4cfe8gJmLSOPA9wvNEssuG,Samuraiah Carey,2021-03-10,212.641,spotify:track:3bJizQ0bkqErp2kECw35an,308
6fhAj9eNaSZ6gxbMh8QHbC,Valley of the Ravens,3uqoS4269hIwo4DzfT15Wi,Bewitcher,5VOGQ2rWXkuGYLQIOZQ293,Valley of the Ravens,2021-03-12,323.813,spotify:track:6fhAj9eNaSZ6gxbMh8QHbC,309
1eMkq6VaOL1OHQnj3wW6PL,Bolt Swallower,2EwbxYWItpLOIDc3TFHve6,Gulch,0A2t7g3ZaY4qPUB96Hmfmn,Gulch/Sunami Split,2021-03-01,247.455,spotify:track:1eMkq6VaOL1OHQnj3wW6PL,310
25rQgfu5MQYZmXYiVRiHwN,All That Black,6r4OXTv5GG4cGuCk6bcihV,Wolvennest,0Nq0eMs4FkbtzQDyGV6dmb,Temple,2021-03-05,393.846,spotify:track:25rQgfu5MQYZmXYiVRiHwN,311
7pyHEm4pE1i2V9TM6DahQO,Awake // Sedate,0l5d2oD9unQCRRogw47e2Q,SOM,25DrcZEd6ftnWm81TvZLrG,Awake,2021-03-05,273.709,spotify:track:7pyHEm4pE1i2V9TM6DahQO,312
0e0phXCT7jNlROrwLeTAPK,Recognition,4y0ph2gWvcF21ODif4ZpZ4,Human Impact,6MnR8xic3SpZwzsH65TQZ8,EP01,2021-03-12,256.426,spotify:track:0e0phXCT7jNlROrwLeTAPK,313
6poIsLPDUs5HwDK0Q7JoJT,Acid,18TNVFTJ6WfeicsMRrdJHI,Metz,6oohCr9v7p096xhoKxUOBq,Acid,2021-03-12,201.96,spotify:track:6poIsLPDUs5HwDK0Q7JoJT,314
06rUSp5vUkWsZrU1g2DYx1,AVERAGE DEATH,4V5obzWMr7BHZrjOiQwB4K,The Armed,3tJMthBdjOgApxrUaFsvEy,AVERAGE DEATH,2021-03-02,271.9,spotify:track:06rUSp5vUkWsZrU1g2DYx1,315
5fIQiMWBUF5IZztP5pg1gQ,The Green Manalishi (With the Two Prong Crown),0FfuujZJUa7Z2JzhhiPI2z,Kadavar,1aePo6oir1bdUHxAxuXBOb,The Green Manalishi (With the Two Prong Crown),2021-02-26,314.675,spotify:track:5fIQiMWBUF5IZztP5pg1gQ,316
5GntBYeuf6LIOoI6Kv3Egq,Hands Of The Ripper,6MC1i9hToT9dRxdN4hIHEW,Bloody Hammers,1SG9RAYs29ksG0kApAIsjA,Hands Of The Ripper,2020-12-03,172.013,spotify:track:5GntBYeuf6LIOoI6Kv3Egq,317
6K4sl3JE7oeuUhDJvy9ku3,Activate,09mNj9XgCqgg6usfeXOoBg,Vektor,0rfHDsz52JsOhrqHSosKRs,Activate,2020-12-16,210.288,spotify:track:6K4sl3JE7oeuUhDJvy9ku3,318
7u28TZOIFPj8v5SDUTh6vE,Friday Night Fire Fight,0ZZBzndaYgoAtcc9T73xqc,Aligns,28PcfVJsEpDcObv9swX6Z8,"Cyberpunk 2077: Radio, Vol. 1 (Original Soundtrack)",2020-12-11,214.7,spotify:track:7u28TZOIFPj8v5SDUTh6vE,319
134IgRBV74jw5R5pYysYk9,Night City Aliens,4V5obzWMr7BHZrjOiQwB4K,The Armed,28PcfVJsEpDcObv9swX6Z8,"Cyberpunk 2077: Radio, Vol. 1 (Original Soundtrack)",2020-12-11,204.74,spotify:track:134IgRBV74jw5R5pYysYk9,320
0Dx1VLQ3wlYcnKa6MDddfT,Broke,3m7JHlRsZs6jkvzWAnkyuq,Life's Question,7nLXC7lgc4ASX4JMXr622f,Broke,2020-12-11,127.774,spotify:track:0Dx1VLQ3wlYcnKa6MDddfT,321
5eZZKHWEWCWyQAq5cnidut,Sacred Cement,4UyfygHFhKpDMztcfWBTAN,Twisted Thing,02T6vNGlNtdzUPpdUUtWw2,Sacred Cement,2020-12-07,152.64,spotify:track:5eZZKHWEWCWyQAq5cnidut,322
56qkrMwEzu4cR4UrG6GHiL,Desperate Pleasures,0o7WWONtleH6PWLn5GIoCM,Every Time I Die,6TliRbh2qzFFExsCtKCVTh,A Colossal Wreck // Desperate Pleasures,2020-12-08,191.653,spotify:track:56qkrMwEzu4cR4UrG6GHiL,323
7n3xQXDYjaW5L5vgEuxlY3,Hollywood,34gLicNdz493863yZTanvC,Emma Ruth Rundle,2Rle7dUqBUZmerBLiUNpUW,Hollywood,2020-12-10,315.466,spotify:track:7n3xQXDYjaW5L5vgEuxlY3,324
27VzbKhx0VzZW6TZJsAb61,Meat Suit,3NFvorn4wvIOqrDLJbXroK,Doodseskader,0bxYNBFegzpmJOAkkOtk4n,MMXX : Year Zero,2020-12-11,302.46,spotify:track:27VzbKhx0VzZW6TZJsAb61,325
2UsczqvD4iDtH8f9nBiI64,The Babysitter,3dPPEQeCf0pcfeEL4rBj4P,Deaf Chonky,6ccCAZPsz9VUdR13rua5rt,Harsh,2020-02-19,208.453,spotify:track:2UsczqvD4iDtH8f9nBiI64,326
4BkM0A2FwgLB8Av8fKLMzg,Lazaretto,3uL4UpqShC4p2x1dJutoRW,Ghostemane,3gEv1vpsDgaEo4TLuu0Lwz,ANTI-ICON,2020-10-21,113.333,spotify:track:4BkM0A2FwgLB8Av8fKLMzg,327
1vaDcGTEHAkAEV2PUjRRMn,Purple Me,24ExnkYwR4QoLamXGi4sOR,Slope,78sGQaDhgBvSd4HBnFpeU4,Purple Me,2021-01-07,213.72,spotify:track:1vaDcGTEHAkAEV2PUjRRMn,328
1KKwdzzcJZNYPO50FbKAzE,I'm Staying Home,3X0a18Q9nluwuFYv5hB5cm,Monolord,3VcF6aiYe8wfxSWKWokIk1,I'm Staying Home,2021-01-14,364.0,spotify:track:1KKwdzzcJZNYPO50FbKAzE,329
0V1MTRrJu0DKF5K9YtclUi,We All Are the Same,7lZtZhN7z46k3DvQpEgtd5,Misterer,2frMO7LlZ2Erp2gYGUgXRV,Under Attack,2020-12-18,317.629,spotify:track:0V1MTRrJu0DKF5K9YtclUi,330
4cYSZ0F8wZycfjsNMNcMeL,SIHEYMN's Lament,5PIuMlRY9PSLUSFzs6lQu1,Liturgy,5Q84MVz6dS62QsAzBiFTwY,Origin of the Alimonies,2020-11-20,221.692,spotify:track:4cYSZ0F8wZycfjsNMNcMeL,331
03QIE6ty1kLaZprKsJ1WMe,Born to Fight,79CWSiI7ed0ubWZFpbgrGO,She/Beast,6xA6HusXCK2L5OupMoPaRT,Born to Fight,2020-11-24,239.574,spotify:track:03QIE6ty1kLaZprKsJ1WMe,332
5mf3p8pyhLHoS4EWeD354I,The Triumph of King Freak (A Crypt of Preservation and Superstition),3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,7mdbCagfxurdPgceZXaccP,The Triumph of King Freak (A Crypt of Preservation and Superstition),2020-10-30,247.04,spotify:track:5mf3p8pyhLHoS4EWeD354I,333
2kAxNPgubTKLGQ9VBOcx7v,Out of Existence,34gLicNdz493863yZTanvC,Emma Ruth Rundle,6X2TkIjKz0JmifXmr0Tj79,May Our Chambers Be Full,2020-10-30,222.746,spotify:track:2kAxNPgubTKLGQ9VBOcx7v,334
1wOM1Unja6Opz6LXsKwonY,Nocturnal Transmission,1nmxfjOFtJt1H3BgpG9OKe,The White Swan,2kLLwTLRxytW7IE6Y5mC2x,Nocturnal Transmission,2020-09-18,312.52,spotify:track:1wOM1Unja6Opz6LXsKwonY,335
0Le2T1wm78Ycrtj7vdrCwG,Memoriam,2L2rV1gDa17HwFcFCWBIAx,Eleine,61dUMU9JXCrHEHhXgu3yFC,Memoriam,2020-11-13,375.186,spotify:track:0Le2T1wm78Ycrtj7vdrCwG,336
1YSYZWVYTeWhCU9YJEFzSf,Scratching at the Surface,5mdiygu3OgrNzMREgzdy4j,2 Shadows,7MgIX0ymNTINSe1xI9LOMU,Scratching at the Surface,2020-11-13,222.0,spotify:track:1YSYZWVYTeWhCU9YJEFzSf,337
5MmZ225j5guy5tHWXA26H3,Lost & Forgotten,4gSQlkxtYOyPSRFksQk6tb,Affiance,3ORIN3AiUqIS1ggfBgRghp,Lost & Forgotten,2020-11-06,234.576,spotify:track:5MmZ225j5guy5tHWXA26H3,338
7JlUiuCXUDK5blSa8Gb9Ob,Cure 4 Psycho,6OVWDN6Ty6RfnhUJlrYBlI,RedHook,5mPNhLXoyn98tShWrYJfKV,Cure 4 Psycho,2020-11-13,157.749,spotify:track:7JlUiuCXUDK5blSa8Gb9Ob,339
5fFJYNDFdyZYc4ctaJKnsv,Obey the Queen,1ezwRjcVcSgr0HNIwRd2CN,SCARLET,5SgioAA6HgEiJm1YIi8w3g,Obey the Queen,2020-11-13,240.75,spotify:track:5fFJYNDFdyZYc4ctaJKnsv,340
2znJImPhsEV8FhHI4Xzxoc,Chauvinist,2bpwFx2J3v4WxY4awDIPHd,Levels,6hRnrYQSZOKd8msauQCChA,Chauvinist,2020-11-13,193.557,spotify:track:2znJImPhsEV8FhHI4Xzxoc,341
4nCml2X2QqNGzdfFfD3Mn2,Toygun,526aM6caVXBw8KBb5ELbMH,Children of Boredom,7zXtJ0LIubQNOGNr7F4pqd,Toygun,2020-11-17,373.97,spotify:track:4nCml2X2QqNGzdfFfD3Mn2,342
2WxW0uqyUJvgoGwDnsrkq1,Parade,5iWmisoEhjZGn4QYLRqzuy,Mil-Spec,21Atym1XfXO74WPSq0Wb27,World House,2020-09-25,116.67,spotify:track:2WxW0uqyUJvgoGwDnsrkq1,343
02ZdMHRfECQJQ3jAKCBRUm,It's Already Over,1Uwe1MbiKnPHAFh3qMWuNp,Portrayal of Guilt,4rcJLPrYt73HTq5rnyTx24,It's Already Over / Masochistic Oath,2020-10-27,162.028,spotify:track:02ZdMHRfECQJQ3jAKCBRUm,344
6IcXx9WDNaCQTnpSoGO4Zs,Water,59Osbl3efzeFIGIa93er0G,Botanist,09l7I0C04vm3yD0En1vf8V,Photosynthesis,2020-10-30,305.6,spotify:track:6IcXx9WDNaCQTnpSoGO4Zs,345
6RxG9c1FOLk8ISIDLOi4kZ,Stonechild,4sP7ipyYUfdkpzCEP0kSw2,Friendship Commanders,5a8i1mPWAERUu34WkHlOu5,Stonechild,2020-10-12,249.592,spotify:track:6RxG9c1FOLk8ISIDLOi4kZ,346
3Sg3bOiD0kE4D5DcXk48Ds,Genocidal Humanoidz,5eAWCfyUhZtHHtBdNk56l1,System Of A Down,00OQIrRjQgZmacSnjK8L7M,Protect The Land / Genocidal Humanoidz,2020-11-06,155.286,spotify:track:3Sg3bOiD0kE4D5DcXk48Ds,347
0dRLvMdWQmZbCCFLYpNna6,Inner Calm from Outer Storms,4JNF6YOUi69O4zAdwQVGLY,Killer Be Killed,3eewDYBdyzcgtDfZhqIT6G,Inner Calm from Outer Storms,2020-11-06,232.747,spotify:track:0dRLvMdWQmZbCCFLYpNna6,348
6SUuwfdQrLWCsDrRcl2rti,Glory of Hel,0eCgo2A2l8pJpAJOjYimxA,HJELVIK,1TQfMLI5WV9aca7FEIzzyJ,Glory of Hel,2020-11-06,270.74,spotify:track:6SUuwfdQrLWCsDrRcl2rti,349
5f7khPnMYRqBMufcMUBvwg,Calcified Youth,6nDgICbtlqsOj1OrHuRkDg,Blood From The Soul,7sLagNtiW1qZFgzYSeddxk,Calcified Youth,2020-10-27,274.462,spotify:track:5f7khPnMYRqBMufcMUBvwg,350
5M8MxHTeKAzmvj1gswt4cq,Tupilak,0AZ3VR0YbFcS0Kgei7L2QF,Russian Circles,70f88hTacrgbDXCB8PkQhy,Gnosis,2022-08-19,393.813,spotify:track:5M8MxHTeKAzmvj1gswt4cq,351
5iEEIyrBrSACCjegDm7m87,Devil Ascends,0fpuZdOJCzqm7Vyg9eUzjO,Raptore,394YUCEdUPkwgiDVXBVYRj,Blackfire,2022-07-29,143.075,spotify:track:5iEEIyrBrSACCjegDm7m87,352
01wRudo2vvYWpzT5w0P81j,Seeds of the Dead,5tgfw6rEJrNKXFkzIa0reH,Arsena,3vKumGr3hzYXgKwdV810d4,Seeds of the Dead,2022-08-26,298.644,spotify:track:01wRudo2vvYWpzT5w0P81j,353
6JcyZaJIfPBcQDakBZAoPk,Beating Heart Cadaver,2MUKaa8eaR56ajPImoyy3x,Draagyn,7Map1emBBnHQF5U9Ye80iJ,Bent Rib,2022-08-26,257.693,spotify:track:6JcyZaJIfPBcQDakBZAoPk,354
3raN3OHxmFyEm7E941Ez7T,Ritual of Anonymity,11tiA94VlUZOUTVCdQYw3a,Conan,7K63jlUitVPNKxbjrrMhtM,Evidence of Immortality,2022-08-19,216.318,spotify:track:3raN3OHxmFyEm7E941Ez7T,355
2ZvyKyR8oESJeakAZezMI2,Friday Night,10YNQq86z4shHwDSymTyWc,Cancer Bats,2t5FCFVFgKAuNhrGgFEZHH,Friday Night (feat. Amy Walpole),2022-08-18,175.136,spotify:track:2ZvyKyR8oESJeakAZezMI2,356
6S6KWV6SltScbAcOJU1arC,I Saw You Dancing,1Zdd7fqk5jtuMUwE7agpS1,Witch Fever,0PvgVoh30xJa3yicoZcwxx,I Saw You Dancing,2022-08-16,231.237,spotify:track:6S6KWV6SltScbAcOJU1arC,357
4FlDsUa12CnR9VJRaz6lms,Scandinavian Gods,7zDtfSB0AOZWhpuAHZIOw5,Candlemass,7p3pL8VOjMfjjRUEXetKst,Scandinavian Gods,2022-08-18,276.666,spotify:track:4FlDsUa12CnR9VJRaz6lms,358
35k3rFlVdXdf5K6wEqgkDO,Seize the Day,4WVIqFHJpDNINSp0rtAmG8,Freedom Hawk,5kMGixaHcHaIbriUkQgoGO,Seize the Day,2022-07-29,301.16,spotify:track:35k3rFlVdXdf5K6wEqgkDO,359
16sLgIiZAzczDatbxFxw2c,Poison Whiskey,5sW5eR9g4kNibasfrlw4EN,Spirit Adrift,2ZcnlqVOsNIFTgzomaK2EJ,20 Centuries Gone,2022-08-19,189.413,spotify:track:16sLgIiZAzczDatbxFxw2c,360
3kY0pJyTf1FrhjCljo48uO,All God's Children,3tn79LMMIdIT1T0TXumjaH,King's X,7v0jgR5kRjOXO4DgTZOHJT,All God's Children,2022-08-24,332.612,spotify:track:3kY0pJyTf1FrhjCljo48uO,361
7z3k76PrMc2JPxchJixplN,Queen Satan,2i1pwiHsoPzbnD74nnRZ2T,Savage Master,7KkyNfJqxOgzxCfmzYuLhi,Those Who Hunt At Night,2022-08-05,254.047,spotify:track:7z3k76PrMc2JPxchJixplN,362
6RzK7XvwxnRq6AKDklJS6L,"The Sick, The Dying… And The Dead!",1Yox196W7bzVNZI7RBaPnf,Megadeth,1ziUtOuRT545OI4cnHEMhC,"The Sick, The Dying… And The Dead!",2022-09-02,304.053,spotify:track:6RzK7XvwxnRq6AKDklJS6L,363
7MEIGXWygVzK6Ihxp3kotD,Broken,5HdFFzzKumvVRK4bAzpdwF,School Drugs,5Z2qww7FTTRQwkVDUQcjzR,Absolution,2022-08-26,65.565,spotify:track:7MEIGXWygVzK6Ihxp3kotD,364
3mN6aSMBoCtsYfEi7qqgh9,No Taste,5HdFFzzKumvVRK4bAzpdwF,School Drugs,5Z2qww7FTTRQwkVDUQcjzR,Absolution,2022-08-26,66.058,spotify:track:3mN6aSMBoCtsYfEi7qqgh9,365
2bQa7Zs3x913WnDlSC7uV1,Enemy,3m7JHlRsZs6jkvzWAnkyuq,Life's Question,3szSSG9C1WEMUPdkukrybl,World Full Of...,2022-08-08,200.568,spotify:track:2bQa7Zs3x913WnDlSC7uV1,366
1KvPQv3slB309TgKnGAuzj,Nothing to Prove,5mAMrrslgx4pi9PetOcGHg,Judy and the Jerks,3Np3la61I32SP5CutgxXd2,Music to Go Nuts,2022-08-01,67.276,spotify:track:1KvPQv3slB309TgKnGAuzj,367
2FjKFgP69J4vRd2IjFDrGK,"The Lightwedge 60's Race, Zombie Piccolos And The German",6KazgLPtdrHEYaV8Das5vk,Mammoth Volume,5FsJMvFOscMtrFcX7XgeBe,The Cursed Who Perform The Larvagod Rites,2022-08-19,208.974,spotify:track:2FjKFgP69J4vRd2IjFDrGK,368
6X7Y68iZsSQi42QIuUfOwu,Shoo-In,1iYDBcGNQxjwMivsLeg5vC,Rickshaw Billie's Burger Patrol,42r9ytzicvVHsNpZYvHEvn,Shoo-In,2022-08-24,145.714,spotify:track:6X7Y68iZsSQi42QIuUfOwu,369
6hwR15FUkn2q2IwnN2CN8s,Tip of My Brain,0qFMmMruAlPCHzJWAvOptL,Formation Ritual,30lbyvPe6GwY8xvtXfN3Ga,The Shifting Dust,2022-07-08,349.16,spotify:track:6hwR15FUkn2q2IwnN2CN8s,370
6k03JZGwXUirjH3GRK9S04,Damn The War,1Xz8iP9Dvl5uI88iraOhs7,Pentagram,4GxgcCWo66pl0hYT1GH0Eu,Makina Elektrika,2022-09-09,264.0,spotify:track:6k03JZGwXUirjH3GRK9S04,371
52iY11DWf4KYLNMAmiUJFl,Up the Tower,6jZGmfzyMFEaRvxr2rXtgN,Phantom Spell,2UaUFSK8UansXU8F8MeYw7,Immortal's Requiem,2022-08-19,241.24,spotify:track:52iY11DWf4KYLNMAmiUJFl,372
5YG4puJaov0GcnjlaVaYq4,When the Candle Burns Low…,0X41IVISCoYgYWT2PsfqoC,SONJA,1U6AdtLdMYpGKnniG78Q3a,When the Candle Burns Low...,2022-09-02,328.134,spotify:track:5YG4puJaov0GcnjlaVaYq4,373
32hyrDAps5p3jsoBGOHQIc,Shouku,4VUguuy2qoVGDMwH1tL7Qr,Sigh,4RbsEs32Y34iOZvc3TnDTO,Shiki,2022-08-26,330.471,spotify:track:32hyrDAps5p3jsoBGOHQIc,374
3ROQcr0U4X4qeS2qm5Ha7T,God Only Knows,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,4u1LXToDGOdhDDf4c9zeqb,Patient Number 9,2022-09-09,300.656,spotify:track:3ROQcr0U4X4qeS2qm5Ha7T,375
2daoDEsF06ULueoH2eGhIg,Immortal (feat. Mike McCready),6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,4u1LXToDGOdhDDf4c9zeqb,Patient Number 9,2022-09-09,183.967,spotify:track:2daoDEsF06ULueoH2eGhIg,376
2prh4JE6gBHrQivR5KE2VZ,Caution,29xpUzbL2gwBW0VuHU26G8,Deville,5yrFkgYJZ3f2xutsdQXOyz,Killing Time,2022-08-19,271.613,spotify:track:2prh4JE6gBHrQivR5KE2VZ,377
