id,track_name,artist_id,artist_name,album_id,album_name,release_date,duration,uri,playlist_offset
7fOQIeXmgHpqHJBENL1HGL,Victim of Delusion,7fRtbrVBXuRjfpdyEiOBRK,Craneium,3WegQ4iFhHi7l5OhcAZbRm,Victim of Delusion,2022-09-02,237.5,spotify:track:7fOQIeXmgHpqHJBENL1HGL,378
1TC810G0XzfRVy18L0zl3Q,Bloodrusted Mother Earth,5tgfw6rEJrNKXFkzIa0reH,Arsena,5f2i7Jur3oXNzHNwbFzb53,Bloodrusted Mother Earth,2022-09-02,220.029,spotify:track:1TC810G0XzfRVy18L0zl3Q,379
0nvDQUOU02pE6v5TiRGfZv,Wheels Within Wheels,2xTveN5GIbAP7sHYpUm7W9,Tropical Gothclub,729L3Kqou9M6ENzXGH6Shn,Wheels Within Wheels,2022-08-17,195.589,spotify:track:0nvDQUOU02pE6v5TiRGfZv,380
2YSlzZatgpSGffYSplGcKH,Hers,280ynciDmBOnHdsAwrewis,The Darling Fire,1RBEu7EFxvnpU5c51uorHj,Hers,2022-09-02,264.803,spotify:track:2YSlzZatgpSGffYSplGcKH,381
4Dt9M2xvdMi8QEtrUsVSWQ,"Fuck, Then Die",0X41IVISCoYgYWT2PsfqoC,SONJA,7Ap2dUt3QS6CnJKiC126vG,Loud Arriver,2022-09-16,295.825,spotify:track:4Dt9M2xvdMi8QEtrUsVSWQ,382
579tXkS7NeS8rH35CjMVOD,World Full Of,3m7JHlRsZs6jkvzWAnkyuq,Life's Question,3szSSG9C1WEMUPdkukrybl,World Full Of...,2022-08-08,341.49,spotify:track:579tXkS7NeS8rH35CjMVOD,383
5dZEWLFTHuaz8lq3ryNYoV,Playin' Hell Tryin' To Get To Heaven,3m7JHlRsZs6jkvzWAnkyuq,Life's Question,3szSSG9C1WEMUPdkukrybl,World Full Of...,2022-08-08,253.952,spotify:track:5dZEWLFTHuaz8lq3ryNYoV,384
6Z6SIHPQAvGpOBZsS1U9TG,Seek And Destroy,1Xz8iP9Dvl5uI88iraOhs7,Pentagram,4GxgcCWo66pl0hYT1GH0Eu,Makina Elektrika,2022-09-09,415.975,spotify:track:6Z6SIHPQAvGpOBZsS1U9TG,385
00QHcfPc97btLJm3TphC9P,Stratosphere,18jTFcgHRRYHdwdof1MDZw,Thundermother,0u2sUu2vpAA7ihwscVuPuV,Black and Gold,2022-08-19,201.529,spotify:track:00QHcfPc97btLJm3TphC9P,386
4gONnzZgTZFf8XrnK3ioSJ,The Call,6Qp3V8BMdQRvQg696Ih863,Hoaxed,7vqNOo9MC13WV2cFlU5dHu,The Call,2022-09-01,184.937,spotify:track:4gONnzZgTZFf8XrnK3ioSJ,387
0vAGa3Ff6KUEKx2HSIBTWn,Ritual Violence,5tgfw6rEJrNKXFkzIa0reH,Arsena,1m9qfXz3dKoCQh6HlKNpWp,Blood Rusted Mother Earth,2022-09-09,356.928,spotify:track:0vAGa3Ff6KUEKx2HSIBTWn,388
2sMI49wIGOac963NljeNap,Age Of The Idiot,4WVIqFHJpDNINSp0rtAmG8,Freedom Hawk,3dtMQtp9GwCpO3FqM4FSaU,Take All You Can,2022-09-23,236.12,spotify:track:2sMI49wIGOac963NljeNap,389
4NJrp02maiG30Aihxebxy8,Killing Time,29xpUzbL2gwBW0VuHU26G8,Deville,5yrFkgYJZ3f2xutsdQXOyz,Killing Time,2022-08-19,195.92,spotify:track:4NJrp02maiG30Aihxebxy8,390
3RfK7XioFJ4ZDZSIb4cQzm,Giving The Past Away,1GDjwZ2zwNZizuNJPmH3mE,Quicksand,7qBUAfoQWv76k8I1Gi7pBc,Giving The Past Away,2022-08-31,211.237,spotify:track:3RfK7XioFJ4ZDZSIb4cQzm,391
06cqx49W5fzvVDslIshZzD,Loud Arriver,0X41IVISCoYgYWT2PsfqoC,SONJA,7Ap2dUt3QS6CnJKiC126vG,Loud Arriver,2022-09-16,339.092,spotify:track:06cqx49W5fzvVDslIshZzD,392
77CyELCJEELTPBJNytEhyn,(I Am) In Kommand,6RNuNpxyKhqaGRQTboO3Kf,Sword,72xbc0huQhgMNXs7XFkSV8,(I Am) In Kommand,2022-09-12,247.508,spotify:track:77CyELCJEELTPBJNytEhyn,393
1f5aqQHt4y7m3BykczaIpA,Black Sheep,2i96lKXt42EBg8j9paAeOf,Sonic Flower,6yjOnovxAwMfAbFWHkSNmP,Me and My Bellbottom Blues,2022-09-30,400.713,spotify:track:1f5aqQHt4y7m3BykczaIpA,394
6Lp3UMAqqOIHkQC9NYbSqn,Like Hell,3fABaDSFO3HNDno3EGIIip,Abrams,4fxH2eQdwjhJFsr6MUM063,In The Dark,2022-09-09,239.165,spotify:track:6Lp3UMAqqOIHkQC9NYbSqn,395
71YT7JxU6etsde4vTUz1BF,Demons,2S3xwpueZpPVUDTTv7Wefx,Gothminister,49YrBIMYXJy9AzK47mxAoK,Demons,2022-09-23,216.986,spotify:track:71YT7JxU6etsde4vTUz1BF,396
7j8wuFNfwgRuGJvi1vY5qI,Come On Down (feat. Joe Talbot),18TNVFTJ6WfeicsMRrdJHI,Metz,2vTfTn3WEjwoNHLpA1bumO,Come On Down,2022-09-12,204.17,spotify:track:7j8wuFNfwgRuGJvi1vY5qI,397
1z6ZFbUhuMss2fYmMjWRkH,Mashhit,05C3EDw4Rf0qMhrdjFKncL,Fucked Up,4aFTDk1rem6FvyylkIXwOT,Oberon,2022-10-06,359.928,spotify:track:1z6ZFbUhuMss2fYmMjWRkH,398
1gS3dzR3yZ0Xa5YiU32xLR,Children of the Revolution,1vKXAkXBGSbjgGcOPYLI6j,Årabrot,2BbjZMR5MGf76rZ8nNElGm,Children of the Revolution,2022-10-10,156.078,spotify:track:1gS3dzR3yZ0Xa5YiU32xLR,399
42TPfiAllAzxUy0mVGYRZo,Call of the Void,6uejjWIOshliv2Ho0OJAQN,Devin Townsend,69pe2fyySxWt8Uf5stFr60,Call of the Void,2022-09-27,353.088,spotify:track:42TPfiAllAzxUy0mVGYRZo,400
03Dw4bYwAnKKh1dN43QX6F,93,5PIuMlRY9PSLUSFzs6lQu1,Liturgy,24fqrDVfyRrSevwmiXK2Fb,As the Blood of God Bursts the Veins of Time,2022-10-05,272.804,spotify:track:03Dw4bYwAnKKh1dN43QX6F,401
3u5rtZfdcQbVZdg63ijSBx,LIVE BY THE GUN,6dOCTX1ATvti0d4uaxwlO3,Lionheart,08BrgaoGGD278VaS3ks9BC,LIVE BY THE GUN,2022-10-05,213.813,spotify:track:3u5rtZfdcQbVZdg63ijSBx,402
1iUdrgwP2axNjWhlzjVgUH,Good Day to Be a Bad Guy,6Cvzf33JDzCIw2eJU8npQo,Wednesday 13,4m5wnR3JDdXMAwmA5ZBNjf,Good Day to Be a Bad Guy,2022-10-05,231.131,spotify:track:1iUdrgwP2axNjWhlzjVgUH,403
4RskPBwi1q6KdvQKfyFPA9,Born To Raise Hell,1li4j1i1QQJHnYzbgOuwKw,M.U.T.T.,7ve3beBfQkkgi74jyjJx6k,Born To Raise Hell,2022-10-10,122.026,spotify:track:4RskPBwi1q6KdvQKfyFPA9,404
6y5NRns20079BBIRh0u1gI,In The Clouds,3fABaDSFO3HNDno3EGIIip,Abrams,4fxH2eQdwjhJFsr6MUM063,In The Dark,2022-09-09,179.061,spotify:track:6y5NRns20079BBIRh0u1gI,405
2KKUSuLLPGyOBMvkmLgh2A,Can’t Get None,4us4NMG5wuqdUZvthZrj0Q,Militarie Gun,4amZwmwUtq1tGjarLqtvYV,All Roads Lead To The Gun (Deluxe),2022-10-21,143.562,spotify:track:2KKUSuLLPGyOBMvkmLgh2A,406
3vBLbzaqKlJgDfquAEuZ5B,Beauty and Grace,1Zdd7fqk5jtuMUwE7agpS1,Witch Fever,7IsKOyk8quTcg8bpRptkgw,Beauty and Grace,2022-10-14,129.179,spotify:track:3vBLbzaqKlJgDfquAEuZ5B,407
01WuvFpI2JYE7TfoqPSnWl,Freedom Is My Belief - MMXXIII Version,7gqKcfoY25do9k18uCCgIT,Bonfire,05KMBhhqiqxoH0QAVUuvxS,Freedom Is My Belief (MMXXIII Version),2022-10-14,266.227,spotify:track:01WuvFpI2JYE7TfoqPSnWl,408
4kFmClObqlzcasVeUUqDmt,Blennoid,2OPhyle1utlCe9cYR4pAhA,Coffin Torture,7iOqed2l70SkB9zUh0SSR4,Blennoid,2022-10-07,270.001,spotify:track:4kFmClObqlzcasVeUUqDmt,409
2pIJXs1uzSCUX1npq5xlww,Alive & Not Well,3NFvorn4wvIOqrDLJbXroK,Doodseskader,3RFW8m1xwoWA0vsLvroDMe,Alive & Not Well,2022-10-05,245.588,spotify:track:2pIJXs1uzSCUX1npq5xlww,410
0dDs144SVansAFynvKYQMW,Our Time Is Now,0GDGKpJFhVpcjIGF8N6Ewt,Gojira,4tHLRx3g4JwIHlzlz4D7wA,Our Time Is Now,2022-10-14,271.417,spotify:track:0dDs144SVansAFynvKYQMW,411
7KLghXdCNPKvo2Vw2MG3on,Never Say You're Sorry,6aVjo0xHSiuW5hkasoYSR3,Melvins,0gu6pNUImVJghf6S9lUv2V,Bad Mood Rising (Standard),2022-09-30,325.72,spotify:track:7KLghXdCNPKvo2Vw2MG3on,412
7hlB9kaYyOEcTpOKguHpC3,Not Human,6VDAPUov4yNDHyQlPqrpNH,The Dead Daisies,7yLiXb59hYb9d4TRtj6iGf,Radiance,2022-09-30,253.798,spotify:track:7hlB9kaYyOEcTpOKguHpC3,413
6dfqQ2QZgTXEPbABSmuNpg,Siege Warfare,4M3EzJBgOCW0MFc54EBEqQ,High Command,3DTP3aMHIYQjsKV3om1lXl,Siege Warfare,2022-09-27,212.989,spotify:track:6dfqQ2QZgTXEPbABSmuNpg,414
71fwX94eYdQdhvMCYcskbX,Rotten,2Tl7uZui4u9a3nXUM9VMei,Mindforce,3ooHHRgO3lE9JjCXAwZAqz,New Lords,2022-09-16,212.012,spotify:track:71fwX94eYdQdhvMCYcskbX,415
6KUQ9qFP2haDkmO829ANbd,Thirteen And Mean,2Tl7uZui4u9a3nXUM9VMei,Mindforce,3ooHHRgO3lE9JjCXAwZAqz,New Lords,2022-09-16,152.106,spotify:track:6KUQ9qFP2haDkmO829ANbd,416
5fGWzowOzWp4jAcnNeun5Z,Lightworker,6uejjWIOshliv2Ho0OJAQN,Devin Townsend,7pl7u3aa6YDWKi29W3t4xq,Lightworker,2022-10-25,329.249,spotify:track:5fGWzowOzWp4jAcnNeun5Z,417
5OHlz8CDzbT0EGLKb6wnXA,Ants and Dragons,5o7MNRaQrt87SwYWxHEZvN,Dead Cross,3HDd5hQcSSlyzhixp7B4wY,II,2022-10-28,227.226,spotify:track:5OHlz8CDzbT0EGLKb6wnXA,418
3UFSe4iiVKQUw845gJKrdM,Blood Red Sun,0qFMmMruAlPCHzJWAvOptL,Formation Ritual,6lbgUenL1FHKubyUo5H39D,Blood Red Sun,2022-10-31,268.942,spotify:track:3UFSe4iiVKQUw845gJKrdM,419
2s2UMDUSB9BHW8pkXHRB9K,And If My Body,4sP7ipyYUfdkpzCEP0kSw2,Friendship Commanders,3IU6XlKKshVkSUW7uCAwJw,And If My Body,2022-10-21,255.923,spotify:track:2s2UMDUSB9BHW8pkXHRB9K,420
400jc0romvMvPCn7Mmnkyy,One Day,05C3EDw4Rf0qMhrdjFKncL,Fucked Up,7lAzdksuYfjKfGf2B6CplG,One Day,2022-10-25,302.91,spotify:track:400jc0romvMvPCn7Mmnkyy,421
0aDGuNGrDzzhfLhxStxp6X,Strong and Wrong,5o7MNRaQrt87SwYWxHEZvN,Dead Cross,3HDd5hQcSSlyzhixp7B4wY,II,2022-10-28,200.52,spotify:track:0aDGuNGrDzzhfLhxStxp6X,422
3ErQbRuLdafRrhIf8Ceefa,Right Way Back,0MnazDWzh4tAnT5y4vWZFr,Crown Lands,2H8QnNAriPg1S0X5R45Itq,Discover Crown Lands,2022-10-21,231.179,spotify:track:3ErQbRuLdafRrhIf8Ceefa,423
0FuxK5rKSaHq58svnOaO73,Felíz,1GDjwZ2zwNZizuNJPmH3mE,Quicksand,1AuXDucHakfrZb2EqrdfeL,Felíz,2022-10-25,167.654,spotify:track:0FuxK5rKSaHq58svnOaO73,424
5ySONRmysntQPDKLrraDEm,A Pacifist's Guide to Violence,604HhRLmc5DXNS221XKm3a,Psychonaut,7kGPIrJmr3pBocTyVfXHYH,Violate Consensus Reality,2022-10-28,209.16,spotify:track:5ySONRmysntQPDKLrraDEm,425
39ACR7Th3UoX1ZP9gIYHwl,HELL ON EARTH,6dOCTX1ATvti0d4uaxwlO3,Lionheart,1ZKO0oVZ3qZpcu5PAxXm6U,HELL ON EARTH,2022-11-09,180.853,spotify:track:39ACR7Th3UoX1ZP9gIYHwl,426
3A54tdbCgDX2vYzjjqGMlv,Fortified by Bloodshed,4M3EzJBgOCW0MFc54EBEqQ,High Command,0l7KbR4AxPTAVs9R22MrIM,Fortified by Bloodshed,2022-11-08,352.042,spotify:track:3A54tdbCgDX2vYzjjqGMlv,427
5axyWGdTj5kriYkQIYFBrT,Born to Fly - Radio Edit,6VDAPUov4yNDHyQlPqrpNH,The Dead Daisies,6EUYVeTkzhQqvEg8K1ZCmw,Born to Fly (Radio Edit),2022-11-11,180.414,spotify:track:5axyWGdTj5kriYkQIYFBrT,428
6lcoCoOTzz4q2qiCwuKvqQ,Buzzed Aldrin,32f6PUD1ymsNKvEGuCKZFP,Bong Voyage,3mM4UQgvapyHmgNuKNopdv,Buzzed Aldrin,2022-10-22,408.705,spotify:track:6lcoCoOTzz4q2qiCwuKvqQ,429
6RtZJcRXXJ2IPrO9gFihBT,TING TING,3PsLxyLABzuf3dUMpS05Mp,Processor,4Vm7kvDOGlucZ4Xm4BCJ79,TING TING,2022-11-04,197.824,spotify:track:6RtZJcRXXJ2IPrO9gFihBT,430
2jHCuaT5m1iXLnugNCERSh,The River,4UVyBJPlg3bV69JZk1trYq,Prison,2nLucUgoU2DW05o2FUEULd,The River,2022-11-04,218.9,spotify:track:2jHCuaT5m1iXLnugNCERSh,431
02xliGbqxFVQGRctSA7V1G,Mr Medicine,1F7QDWyZTLGzkyGLgFjEhU,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,0Ne4VAoUWMv7ZB8XR4KTKx,Mr Medicine,2022-11-01,146.666,spotify:track:02xliGbqxFVQGRctSA7V1G,432
0BzGLz4TOknpbLqtJPbVBK,Plea to the Heavens,02e3A4YF2nKbf4NMezvKvL,Ninth Realm,06aP2l0zQRDvvAHm45qDH5,A Fate Unbroken,2022-11-04,269.555,spotify:track:0BzGLz4TOknpbLqtJPbVBK,433
2JRK94FUOQlutcRtPDKwjG,Dream Lover,1OORz6OQp4nlIPq65LpkhR,Intranced,0nd2v3EnodHAiiF9aXJkiw,Intranced,2022-09-23,168.828,spotify:track:2JRK94FUOQlutcRtPDKwjG,434
3DRLXDqJVGJJgMMCX5uD9w,Acid,5sn6aQFrJvjsSIuaomA4to,MSPAINT,6NaQWTw424w8apdQ4J1pVP,Acid,2022-10-11,165.359,spotify:track:3DRLXDqJVGJJgMMCX5uD9w,435
4hOpdGJMC4TMdjMqcK0MAi,A Storm Approaching,604HhRLmc5DXNS221XKm3a,Psychonaut,7kGPIrJmr3pBocTyVfXHYH,Violate Consensus Reality,2022-10-28,348.373,spotify:track:4hOpdGJMC4TMdjMqcK0MAi,436
6bBGSN0kqvgRuwTjZ3Wnr2,Beyond the Gates of Hell,0R7Gm5z32NOYcpwScO1JSh,Rising Steel,6RAXMWQ3hq8kR7S2QgvNzo,Beyond the Gates of Hell,2022-11-18,353.335,spotify:track:6bBGSN0kqvgRuwTjZ3Wnr2,437
1rkVk1EbDzzTxED8Zm6c4C,Embers,5mPSuVF1DeqeY3SpIt2f00,Induction,1DJu0m65a7He0lyFRVN28Z,Born From Fire,2022-11-25,229.213,spotify:track:1rkVk1EbDzzTxED8Zm6c4C,438
0PYfizvytetsp7sEpgmF1r,Champions,5H2DFNCrBR3OSr4AJn3U2O,Crowne,5AcsxvBcnYIFQxt83S4fBb,Champions,2022-11-15,202.492,spotify:track:0PYfizvytetsp7sEpgmF1r,439
1mv0YmEaeYuhzwl1ekAuxw,A Fate Unbroken,02e3A4YF2nKbf4NMezvKvL,Ninth Realm,06aP2l0zQRDvvAHm45qDH5,A Fate Unbroken,2022-11-04,278.075,spotify:track:1mv0YmEaeYuhzwl1ekAuxw,440
5otlV876xC9h8VjfBHgb0g,Found,05C3EDw4Rf0qMhrdjFKncL,Fucked Up,7KKw0c6mIDXedHDn7HJtEB,Found,2022-11-15,229.868,spotify:track:5otlV876xC9h8VjfBHgb0g,441
3cFstfrvlhDTF7QwNnJaSn,Viva Las Vegas,30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,193bYwZs05GxfqbNB3grF0,Fresh Fruit For Rotting Vegetables,1980,162.293,spotify:track:3cFstfrvlhDTF7QwNnJaSn,442
41y7j0afdMocjig4tgwN29,Unleashing Hell,6RNuNpxyKhqaGRQTboO3Kf,Sword,5oAbYfHwEtebk9H58QXxMi,III,2022-11-25,236.854,spotify:track:41y7j0afdMocjig4tgwN29,443
1c6QJiuuutFWwoLqpg0Wbk,A Thousand Dead Witches,26x372PAVYvx68XalCRPp4,The Abbey,5y9BA7DyRdwo0BIuhtihxW,A Thousand Dead Witches,2022-10-31,275.173,spotify:track:1c6QJiuuutFWwoLqpg0Wbk,444
21GUZTFzWO0K9cgHarT5TI,Hypatia,1vaV3Yw87AF9zVLMrsNVxY,WARLUNG,2zjyShHNoXso24J8AsdL7D,Vulture's Paradise,2022-11-04,281.693,spotify:track:21GUZTFzWO0K9cgHarT5TI,445
27ACOV397FBEv3SGYbfryh,1745,3NFvorn4wvIOqrDLJbXroK,Doodseskader,1pGvsvsQJdg2ZsiTK6s2H7,Year One,2022-11-18,271.355,spotify:track:27ACOV397FBEv3SGYbfryh,446
273Be3yr2GWJM4YRA1eRxK,Crescent Horn,6LTyTOIhMplVisnE1CLR5a,Bastard,1F9bGER1ceaBX9qRLFkSru,Rotten Blood,2022-03-11,243.7,spotify:track:273Be3yr2GWJM4YRA1eRxK,447
0YJhLrNjfPQZYjppLXhrc9,sunset girl,04tDiz6koPFuo5JBZyLgFg,Sadness,0W3PdCZa9Sgw5Wpd5HR4fc,our time is here,2022-04-03,215.378,spotify:track:0YJhLrNjfPQZYjppLXhrc9,448
1YcAT8wzQpk12OOJcBcOT5,One Twenty Two,4kRYDoAbgDL7nqeqZhJlA3,Botch,2F2GdWHz62uzpsgNtF7mfd,One Twenty Two,2022-08-24,136.291,spotify:track:1YcAT8wzQpk12OOJcBcOT5,449
1w2DEorfquOgL92UTc9Oec,Human Capital,781vvvQYKgDjg3i90b7vtV,Bad Breeding,50e9l0RpAg583vCVlUsCOm,Human Capital,2022-07-08,286.888,spotify:track:1w2DEorfquOgL92UTc9Oec,450
3dJlIrHwx8RYLjM0wAZD6j,The Knife,3Gkit5uLARc6bv3AyYrh5Q,Royal Thunder,5eHvkUXLmxfWDKzWGmlZ4y,The Knife,2022-11-11,207.166,spotify:track:3dJlIrHwx8RYLjM0wAZD6j,451
039LjnW10JKYN3kfEo4wZ0,Cold & Distant,3jmqk617nnjalSiZUCaaBi,Hangman's Chair,0cVHeZCI9YO7zovnvacfhy,A Loner,2022-02-11,309.293,spotify:track:039LjnW10JKYN3kfEo4wZ0,452
03H21hhaJ4jQZiJUxvxpbD,Into the Fire,7uKoxJsvfOjGnzn1GIWQ3G,ASOMVEL,1iSWoxs4gzbS1GKg0uotIg,Into the Fire,2022-02-18,193.41,spotify:track:03H21hhaJ4jQZiJUxvxpbD,453
6P6h9RdPJxPWqFqpLFIYA9,The Wolf You Feed (feat. Alissa White-Gluz),73GhYkwfPQzmfJb1cdPqPf,Nita Strauss,0RldApXzFEBMTvPetGTIcF,The Wolf You Feed (feat. Alissa White-Gluz),2022-10-25,234.0,spotify:track:6P6h9RdPJxPWqFqpLFIYA9,454
3irkZrFRdtIgc9xmbb95In,Cloaked,3uHCTHxtg3IVAvhyrYsZvI,Rolo Tomassi,3821HxVYaIwRA9DLfo8GHa,Where Myth Becomes Memory,2022-02-04,234.955,spotify:track:3irkZrFRdtIgc9xmbb95In,455
7AyllcfefWI33hVIg6x9Q1,Necrobionics,1vbr39xw4sKFUOiogA0DWN,Undeath,5pL9YDRmrXWNPEJGKiYUXs,It's Time...To Rise from the Grave,2022-04-22,211.267,spotify:track:7AyllcfefWI33hVIg6x9Q1,456
60Lzj3jV1ZQRdzX9cEU92y,Don't Follow the Lights,3xIrP1oPgrtB8LvEUfqIqN,Hammers of Misfortune,7fJYG6f3MUrE6KEAr4hBDk,Overtaker,2022-12-02,279.095,spotify:track:60Lzj3jV1ZQRdzX9cEU92y,457
5I83dKPmLXKpeyCWYVkDdw,F*ck My Anxiety,5IhRC86twNb6XePyW4i05E,STAKE,3uOaDRKRilIlyyv06e38ho,"LOVE, DEATH and DECAY",2022-09-30,216.24,spotify:track:5I83dKPmLXKpeyCWYVkDdw,458
6RW7abeDBvFCuhxPLWklW3,Comatose,3utxjLheHaVEd9bPjQRsy8,Coheed and Cambria,5YRtvIMApwxnUTcWUBcaON,Vaxis II: A Window of the Waking Mind,2022-06-24,190.431,spotify:track:6RW7abeDBvFCuhxPLWklW3,459
235IZurAgYuVOElnIXlqdB,PMS,32rI2a65NqHEnTAewmPNEC,Voice of Baceprot,5s29PCqC9DrkdRtyLHDZX3,PMS,2022-11-02,211.334,spotify:track:235IZurAgYuVOElnIXlqdB,460
0tSEij00B4RWLA5S2j94Zr,The Night (Take It Back),2qD61usRMV5pB6jAbSSXxi,Ripper,0oR2QEPpFSB2Lf6Yka3GVb,Return to Death Row,2022-12-09,192.88,spotify:track:0tSEij00B4RWLA5S2j94Zr,461
2teWPI7NQF1EAyLW8B4iYN,From Darkness,0R7Gm5z32NOYcpwScO1JSh,Rising Steel,6RAXMWQ3hq8kR7S2QgvNzo,Beyond the Gates of Hell,2022-11-18,209.277,spotify:track:2teWPI7NQF1EAyLW8B4iYN,462
07WyxZGKRlmfIrLeDGSlgC,Kill Or Be Killed,4URqOJzsxi8v2OU3Yxx4y6,Ancient Remains,2f1kYxnMA3uNFLYDQsvsRi,Kill Or Be Killed,2022-11-11,266.348,spotify:track:07WyxZGKRlmfIrLeDGSlgC,463
7q53QRZ2Tdk3zcs8Ue67DV,Empty Kingdom,22OfTwWAZCFEoblae5MsvR,Silent Monolith,5C5PKzeZ114SwIMQKV7AXM,Empty Kingdom,2022-07-16,244.333,spotify:track:7q53QRZ2Tdk3zcs8Ue67DV,464
5s7UYYdtvrpR2hlNkv2P6K,Fantasy - MMXXIII Version,7gqKcfoY25do9k18uCCgIT,Bonfire,6BVL0mL3aeezCOuFFLwkRL,Fantasy (MMXXIII Version),2022-12-16,262.045,spotify:track:5s7UYYdtvrpR2hlNkv2P6K,465
5bGiwUcYZSmVegj8sYw3Af,Bitter Soul,6HV2ATap9CHsc4EcZnzc4u,Highway Queen,5dtcpGJJK8bT6AvhS0jZ7p,Bitter Soul,2022-10-20,239.055,spotify:track:5bGiwUcYZSmVegj8sYw3Af,466
5qnxxje265H0fPe1R2688k,Return of the Warlords,1vaV3Yw87AF9zVLMrsNVxY,WARLUNG,2zjyShHNoXso24J8AsdL7D,Vulture's Paradise,2022-11-04,227.933,spotify:track:5qnxxje265H0fPe1R2688k,467
59C2segMmjiPxcoZyUtPAv,Heart Racer,2n2CFWBptwnIKqnPboIG4a,Panik,2zVAfsJc9na7TvziW1TShO,Heart Racer,2022-11-11,218.071,spotify:track:59C2segMmjiPxcoZyUtPAv,468
1UIl0GpCiFQ03765dfiemZ,False Awakening,3WLWnYF2ck1BMIqwCUN80Z,Feed After Midnite,5RWVAmWHUMiNgjiYbGib2K,The Hunger,2022-11-25,242.5,spotify:track:1UIl0GpCiFQ03765dfiemZ,469
09J9qdc3gOR14WF3mvEHoX,Firewake,6yCjbLFZ9qAnWfsy9ujm5Y,Zeal & Ardor,4rf0rEWBkexEneZBSxZDuO,Firewake,2022-12-07,221.338,spotify:track:09J9qdc3gOR14WF3mvEHoX,470
1oQc7ebfr4unGdUTlad9of,Until Falling,4T3zk8OMwpondwavcnTZeQ,Stoned Statues,4zGPzMSMUwxcYJRuN5twAc,Until Falling,2022-11-04,262.0,spotify:track:1oQc7ebfr4unGdUTlad9of,471
7hdxD6pTv4lLKndy8QkNlG,Feverlung,32f6PUD1ymsNKvEGuCKZFP,Bong Voyage,5HjtRKAmtC5oKKlzobSpj6,Feverlung,2022-12-09,363.12,spotify:track:7hdxD6pTv4lLKndy8QkNlG,472
78gaEZUtib1FakHy1DWsOG,אוהבים אותך יא טאמבל,2YLRhPggvGSfODSnpF1Omq,Tabarnak,2j2r3J5M8dMrZWa1Y2ILuk,אוהבים אותך יא טאמבל,2022-12-04,143.522,spotify:track:78gaEZUtib1FakHy1DWsOG,473
